;index;file;start_times;stop_times;check_timings;duration;phase;who;voc_type;category1_M;category2_M;category1_F;category2_F;agr_cat1;agr_cat2;"Garde (0;1)";"Langue entendue (F;Autre)";"Langue parlée (1;2)";"bababa (0;1;2)";"bodaga (0;1;2)";"imitation (0;1;2)";"pointer doigt (0;1)";pretend play score (x/7);social gesture score (x/7);words understood (x/139);words spoken (x/139);word spoken all;"combiner mots 0;1;2";sentiments (x/4);expressions (x/5);"Reco miroir (0;1;2)";"attire attention soi (0;1;2)";"aime/aime pas (0;1;2)";"reco photo (0;1;2)";"attire attention actions (0;1;2)";Unnamed: 34;coded;audio_order;BB;delete_group;merge_group;cond;BBvoc_NM;BBvoc_M;othersound_NM;othersound_M
3592;3592;BB133_3M_2301_m100_NM;172.429742;173.776184;;1.346442;EXP;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_172.43_to_173.78;/BB/EXP/BB133_3M_2301_m100_172.43_to_173.78_EXP;/other/EXP/BB133_3M_2301_m100_NM_172.17_to_172.43;/other/EXP/BB133_3M_2301_m100_172.17_to_172.43_EXP
3593;3593;BB133_3M_2301_m100_NM;174.611723;174.835243;;0.22352;EXP;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_174.61_to_174.84;/BB/EXP/BB133_3M_2301_m100_174.61_to_174.84_EXP;/other/EXP/BB133_3M_2301_m100_NM_173.78_to_174.61;/other/EXP/BB133_3M_2301_m100_173.78_to_174.61_EXP
3594;3594;BB133_3M_2301_m100_NM;176.27748;177.277998;;1.000518;EXP;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_176.28_to_177.28;/BB/EXP/BB133_3M_2301_m100_176.28_to_177.28_EXP;/other/EXP/BB133_3M_2301_m100_NM_174.84_to_176.28;/other/EXP/BB133_3M_2301_m100_174.84_to_176.28_EXP
3595;3595;BB133_3M_2301_m100_NM;177.453621;178.246585;;0.792964;EXP;B;L;;;B;L;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_177.45_to_178.25;/BB/EXP/BB133_3M_2301_m100_177.45_to_178.25_EXP;/other/EXP/BB133_3M_2301_m100_NM_177.28_to_177.45;/other/EXP/BB133_3M_2301_m100_177.28_to_177.45_EXP
3596;3596;BB133_3M_2301_m100_NM;178.507358;178.831994;;0.324636;EXP;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_178.51_to_178.83;/BB/EXP/BB133_3M_2301_m100_178.51_to_178.83_EXP;/other/EXP/BB133_3M_2301_m100_NM_178.25_to_178.51;/other/EXP/BB133_3M_2301_m100_178.25_to_178.51_EXP
3597;3597;BB133_3M_2301_m100_NM;180.476463;182.402993;;1.92653;EXP;B;L;;;B;L;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_180.48_to_182.4;/BB/EXP/BB133_3M_2301_m100_180.48_to_182.4_EXP;/other/EXP/BB133_3M_2301_m100_NM_178.83_to_180.48;/other/EXP/BB133_3M_2301_m100_178.83_to_180.48_EXP
3598;3598;BB133_3M_2301_m100_NM;182.802136;184.100681;;1.298545;EXP;B;pB;;;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_182.8_to_184.1;/BB/EXP/BB133_3M_2301_m100_182.8_to_184.1_EXP;/other/EXP/BB133_3M_2301_m100_NM_182.4_to_182.8;/other/EXP/BB133_3M_2301_m100_182.4_to_182.8_EXP
3599;3599;BB133_3M_2301_m100_NM;184.148578;185.670643;;1.522065;EXP;B;L;;;B;L;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_184.15_to_185.67;/BB/EXP/BB133_3M_2301_m100_184.15_to_185.67_EXP;/other/EXP/BB133_3M_2301_m100_NM_184.1_to_184.15;/other/EXP/BB133_3M_2301_m100_184.1_to_184.15_EXP
3600;3600;BB133_3M_2301_m100_NM;187.070304;187.911165;;0.840861;EXP;B;L;;;B;L;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_187.07_to_187.91;/BB/EXP/BB133_3M_2301_m100_187.07_to_187.91_EXP;/other/EXP/BB133_3M_2301_m100_NM_185.67_to_187.07;/other/EXP/BB133_3M_2301_m100_185.67_to_187.07_EXP
3601;3601;BB133_3M_2301_m100_NM;188.124042;188.853143;;0.729101;EXP;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_188.12_to_188.85;/BB/EXP/BB133_3M_2301_m100_188.12_to_188.85_EXP;/other/EXP/BB133_3M_2301_m100_NM_187.91_to_188.12;/other/EXP/BB133_3M_2301_m100_187.91_to_188.12_EXP
3602;3602;BB133_3M_2301_m100_NM;190.029284;191.285254;;1.25597;EXP;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_190.03_to_191.29;/BB/EXP/BB133_3M_2301_m100_190.03_to_191.29_EXP;/other/EXP/BB133_3M_2301_m100_NM_188.85_to_190.03;/other/EXP/BB133_3M_2301_m100_188.85_to_190.03_EXP
3603;3603;BB133_3M_2301_m100_NM;191.886629;192.849894;;0.963265;EXP;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_191.89_to_192.85;/BB/EXP/BB133_3M_2301_m100_191.89_to_192.85_EXP;/other/EXP/BB133_3M_2301_m100_NM_191.29_to_191.89;/other/EXP/BB133_3M_2301_m100_191.29_to_191.89_EXP
3604;3604;BB133_3M_2301_m100_NM;194.015391;196.239948;;2.224557;EXP;B;pB;;;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;m100;/BB/EXP/BB133_3M_2301_m100_NM_194.02_to_196.24;/BB/EXP/BB133_3M_2301_m100_194.02_to_196.24_EXP;/other/EXP/BB133_3M_2301_m100_NM_192.85_to_194.02;/other/EXP/BB133_3M_2301_m100_192.85_to_194.02_EXP
3605;3605;BB134_3M_2701_m100_NM;2.50891;2.946511;;0.437601;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_2.51_to_2.95;/BB/BL/BB134_3M_2701_m100_2.51_to_2.95_BL;none;none
3606;3606;BB134_3M_2701_m100_NM;3.213933;3.66612;;0.452187;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_3.21_to_3.67;/BB/BL/BB134_3M_2701_m100_3.21_to_3.67_BL;/other/BL/BB134_3M_2701_m100_NM_2.95_to_3.21;/other/BL/BB134_3M_2701_m100_2.95_to_3.21_BL
3607;3607;BB134_3M_2701_m100_NM;4.239863;5.591563;;1.3517;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_4.24_to_5.59;/BB/BL/BB134_3M_2701_m100_4.24_to_5.59_BL;/other/BL/BB134_3M_2701_m100_NM_3.67_to_4.24;/other/BL/BB134_3M_2701_m100_3.67_to_4.24_BL
3608;3608;BB134_3M_2701_m100_NM;6.194479;6.889778;;0.695299;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_6.19_to_6.89;/BB/BL/BB134_3M_2701_m100_6.19_to_6.89_BL;/other/BL/BB134_3M_2701_m100_NM_5.59_to_6.19;/other/BL/BB134_3M_2701_m100_5.59_to_6.19_BL
3609;3609;BB134_3M_2701_m100_NM;7.580214;8.547798;;0.967584;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_7.58_to_8.55;/BB/BL/BB134_3M_2701_m100_7.58_to_8.55_BL;/other/BL/BB134_3M_2701_m100_NM_6.89_to_7.58;/other/BL/BB134_3M_2701_m100_6.89_to_7.58_BL
3610;3610;BB134_3M_2701_m100_NM;9.18475;9.335479;;0.150729;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_9.18_to_9.34;/BB/BL/BB134_3M_2701_m100_9.18_to_9.34_BL;/other/BL/BB134_3M_2701_m100_NM_8.55_to_9.18;/other/BL/BB134_3M_2701_m100_8.55_to_9.18_BL
3611;3611;BB134_3M_2701_m100_NM;10.055089;10.964325;;0.909236;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_10.06_to_10.96;/BB/BL/BB134_3M_2701_m100_10.06_to_10.96_BL;/other/BL/BB134_3M_2701_m100_NM_9.34_to_10.06;/other/BL/BB134_3M_2701_m100_9.34_to_10.06_BL
3612;3612;BB134_3M_2701_m100_NM;16.93028;18.179873;;1.249593;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_16.93_to_18.18;/BB/BL/BB134_3M_2701_m100_16.93_to_18.18_BL;/other/BL/BB134_3M_2701_m100_NM_10.96_to_16.93;/other/BL/BB134_3M_2701_m100_10.96_to_16.93_BL
3613;3613;BB134_3M_2701_m100_NM;21.753611;25.594771;;3.84116;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_21.75_to_25.59;/BB/BL/BB134_3M_2701_m100_21.75_to_25.59_BL;/other/BL/BB134_3M_2701_m100_NM_18.18_to_21.75;/other/BL/BB134_3M_2701_m100_18.18_to_21.75_BL
3614;3614;BB134_3M_2701_m100_NM;26.92216;28.317619;;1.395459;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_26.92_to_28.32;/BB/BL/BB134_3M_2701_m100_26.92_to_28.32_BL;/other/BL/BB134_3M_2701_m100_NM_25.59_to_26.92;/other/BL/BB134_3M_2701_m100_25.59_to_26.92_BL
3615;3615;BB134_3M_2701_m100_NM;29.834635;30.379204;;0.544569;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_29.83_to_30.38;/BB/BL/BB134_3M_2701_m100_29.83_to_30.38_BL;/other/BL/BB134_3M_2701_m100_NM_28.32_to_29.83;/other/BL/BB134_3M_2701_m100_28.32_to_29.83_BL
3616;3616;BB134_3M_2701_m100_NM;31.361374;32.129607;;0.768233;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_31.36_to_32.13;/BB/BL/BB134_3M_2701_m100_31.36_to_32.13_BL;/other/BL/BB134_3M_2701_m100_NM_30.38_to_31.36;/other/BL/BB134_3M_2701_m100_30.38_to_31.36_BL
3617;3617;BB134_3M_2701_m100_NM;39.894586;40.769787;;0.875201;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_39.89_to_40.77;/BB/BL/BB134_3M_2701_m100_39.89_to_40.77_BL;/other/BL/BB134_3M_2701_m100_NM_32.13_to_39.89;/other/BL/BB134_3M_2701_m100_32.13_to_39.89_BL
3618;3618;BB134_3M_2701_m100_NM;41.795717;42.184695;;0.388978;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_41.8_to_42.18;/BB/BL/BB134_3M_2701_m100_41.8_to_42.18_BL;/other/BL/BB134_3M_2701_m100_NM_40.77_to_41.8;/other/BL/BB134_3M_2701_m100_40.77_to_41.8_BL
3619;3619;BB134_3M_2701_m100_NM;43.375941;43.905924;;0.529983;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_43.38_to_43.91;/BB/BL/BB134_3M_2701_m100_43.38_to_43.91_BL;/other/BL/BB134_3M_2701_m100_NM_42.18_to_43.38;/other/BL/BB134_3M_2701_m100_42.18_to_43.38_BL
3620;3620;BB134_3M_2701_m100_NM;44.995063;46.682257;;1.687194;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_45.0_to_46.68;/BB/BL/BB134_3M_2701_m100_45.0_to_46.68_BL;/other/BL/BB134_3M_2701_m100_NM_43.91_to_45.0;/other/BL/BB134_3M_2701_m100_43.91_to_45.0_BL
3621;3621;BB134_3M_2701_m100_NM;47.003164;49.80867;;2.805506;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_47.0_to_49.81;/BB/BL/BB134_3M_2701_m100_47.0_to_49.81_BL;/other/BL/BB134_3M_2701_m100_NM_46.68_to_47.0;/other/BL/BB134_3M_2701_m100_46.68_to_47.0_BL
3622;3622;BB134_3M_2701_m100_NM;50.338653;50.698458;;0.359805;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_50.34_to_50.7;/BB/BL/BB134_3M_2701_m100_50.34_to_50.7_BL;/other/BL/BB134_3M_2701_m100_NM_49.81_to_50.34;/other/BL/BB134_3M_2701_m100_49.81_to_50.34_BL
3623;3623;BB134_3M_2701_m100_NM;51.126334;57.106875;;5.980541;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_51.13_to_57.11;/BB/BL/BB134_3M_2701_m100_51.13_to_57.11_BL;/other/BL/BB134_3M_2701_m100_NM_50.7_to_51.13;/other/BL/BB134_3M_2701_m100_50.7_to_51.13_BL
3624;3624;BB134_3M_2701_m100_NM;57.442369;60.233288;;2.790919;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_57.44_to_60.23;/BB/BL/BB134_3M_2701_m100_57.44_to_60.23_BL;/other/BL/BB134_3M_2701_m100_NM_57.11_to_57.44;/other/BL/BB134_3M_2701_m100_57.11_to_57.44_BL
3625;3625;BB134_3M_2701_m100_NM;61.1328;61.691957;;0.559157;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_61.13_to_61.69;/BB/BL/BB134_3M_2701_m100_61.13_to_61.69_BL;/other/BL/BB134_3M_2701_m100_NM_60.23_to_61.13;/other/BL/BB134_3M_2701_m100_60.23_to_61.13_BL
3626;3626;BB134_3M_2701_m100_NM;63.64171;63.986928;;0.345218;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_63.64_to_63.99;/BB/BL/BB134_3M_2701_m100_63.64_to_63.99_BL;/other/BL/BB134_3M_2701_m100_NM_61.69_to_63.64;/other/BL/BB134_3M_2701_m100_61.69_to_63.64_BL
3627;3627;BB134_3M_2701_m100_NM;65.839438;66.029064;;0.189626;BL;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_65.84_to_66.03;/BB/BL/BB134_3M_2701_m100_65.84_to_66.03_BL;/other/BL/BB134_3M_2701_m100_NM_63.99_to_65.84;/other/BL/BB134_3M_2701_m100_63.99_to_65.84_BL
3628;3628;BB134_3M_2701_m100_NM;66.559047;66.928577;;0.36953;BL;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_66.56_to_66.93;/BB/BL/BB134_3M_2701_m100_66.56_to_66.93_BL;/other/BL/BB134_3M_2701_m100_NM_66.03_to_66.56;/other/BL/BB134_3M_2701_m100_66.03_to_66.56_BL
3629;3629;BB134_3M_2701_m100_NM;67.876711;68.92209;;1.045379;BL;Cov;;;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_67.88_to_68.92;/BB/BL/BB134_3M_2701_m100_67.88_to_68.92_BL;/other/BL/BB134_3M_2701_m100_NM_66.93_to_67.88;/other/BL/BB134_3M_2701_m100_66.93_to_67.88_BL
3630;3630;BB134_3M_2701_m100_NM;71.445587;72.52014;;1.074553;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_71.45_to_72.52;/BB/BL/BB134_3M_2701_m100_71.45_to_72.52_BL;/other/BL/BB134_3M_2701_m100_NM_68.92_to_71.45;/other/BL/BB134_3M_2701_m100_68.92_to_71.45_BL
3631;3631;BB134_3M_2701_m100_NM;74.338613;76.152224;;1.813611;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_74.34_to_76.15;/BB/BL/BB134_3M_2701_m100_74.34_to_76.15_BL;/other/BL/BB134_3M_2701_m100_NM_72.52_to_74.34;/other/BL/BB134_3M_2701_m100_72.52_to_74.34_BL
3632;3632;BB134_3M_2701_m100_NM;76.866972;77.241364;;0.374392;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_76.87_to_77.24;/BB/BL/BB134_3M_2701_m100_76.87_to_77.24_BL;/other/BL/BB134_3M_2701_m100_NM_76.15_to_76.87;/other/BL/BB134_3M_2701_m100_76.15_to_76.87_BL
3633;3633;BB134_3M_2701_m100_NM;77.892902;79.580096;;1.687194;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_77.89_to_79.58;/BB/BL/BB134_3M_2701_m100_77.89_to_79.58_BL;/other/BL/BB134_3M_2701_m100_NM_77.24_to_77.89;/other/BL/BB134_3M_2701_m100_77.24_to_77.89_BL
3634;3634;BB134_3M_2701_m100_NM;82.740544;83.431;;0.690456;BL;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_82.74_to_83.43;/BB/BL/BB134_3M_2701_m100_82.74_to_83.43_BL;/other/BL/BB134_3M_2701_m100_NM_79.58_to_82.74;/other/BL/BB134_3M_2701_m100_79.58_to_82.74_BL
3635;3635;BB134_3M_2701_m100_NM;83.776199;86.231624;;2.455425;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_83.78_to_86.23;/BB/BL/BB134_3M_2701_m100_83.78_to_86.23_BL;/other/BL/BB134_3M_2701_m100_NM_83.43_to_83.78;/other/BL/BB134_3M_2701_m100_83.43_to_83.78_BL
3636;3636;BB134_3M_2701_m100_NM;98.464991;99.233224;;0.768233;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_98.46_to_99.23;/BB/BL/BB134_3M_2701_m100_98.46_to_99.23_BL;/other/BL/BB134_3M_2701_m100_NM_86.23_to_98.46;/other/BL/BB134_3M_2701_m100_86.23_to_98.46_BL
3637;3637;BB134_3M_2701_m100_NM;99.860451;101.003075;;1.142624;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_99.86_to_101.0;/BB/BL/BB134_3M_2701_m100_99.86_to_101.0_BL;/other/BL/BB134_3M_2701_m100_NM_99.23_to_99.86;/other/BL/BB134_3M_2701_m100_99.23_to_99.86_BL
3638;3638;BB134_3M_2701_m100_NM;101.27536;101.790756;;0.515396;BL;B;R;;;B;R;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_101.28_to_101.79;/BB/BL/BB134_3M_2701_m100_101.28_to_101.79_BL;/other/BL/BB134_3M_2701_m100_NM_101.0_to_101.28;/other/BL/BB134_3M_2701_m100_101.0_to_101.28_BL
3639;3639;BB134_3M_2701_m100_NM;102.145698;103.448776;;1.303078;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_102.15_to_103.45;/BB/BL/BB134_3M_2701_m100_102.15_to_103.45_BL;/other/BL/BB134_3M_2701_m100_NM_101.79_to_102.15;/other/BL/BB134_3M_2701_m100_101.79_to_102.15_BL
3640;3640;BB134_3M_2701_m100_NM;103.905825;104.659471;;0.753646;BL;B;R;;;B;R;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_103.91_to_104.66;/BB/BL/BB134_3M_2701_m100_103.91_to_104.66_BL;/other/BL/BB134_3M_2701_m100_NM_103.45_to_103.91;/other/BL/BB134_3M_2701_m100_103.45_to_103.91_BL
3641;3641;BB134_3M_2701_m100_NM;104.863684;106.016032;;1.152348;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_104.86_to_106.02;/BB/BL/BB134_3M_2701_m100_104.86_to_106.02_BL;/other/BL/BB134_3M_2701_m100_NM_104.66_to_104.86;/other/BL/BB134_3M_2701_m100_104.66_to_104.86_BL
3642;3642;BB134_3M_2701_m100_NM;106.604362;107.163518;;0.559156;BL;Cov;;;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_106.6_to_107.16;/BB/BL/BB134_3M_2701_m100_106.6_to_107.16_BL;/other/BL/BB134_3M_2701_m100_NM_106.02_to_106.6;/other/BL/BB134_3M_2701_m100_106.02_to_106.6_BL
3643;3643;BB134_3M_2701_m100_NM;107.382319;108.763192;;1.380873;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_107.38_to_108.76;/BB/BL/BB134_3M_2701_m100_107.38_to_108.76_BL;/other/BL/BB134_3M_2701_m100_NM_107.16_to_107.38;/other/BL/BB134_3M_2701_m100_107.16_to_107.38_BL
3644;3644;BB134_3M_2701_m100_NM;108.763192;109.176481;;0.413289;BL;Cov;;;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_108.76_to_109.18;/BB/BL/BB134_3M_2701_m100_108.76_to_109.18_BL;/other/BL/BB134_3M_2701_m100_NM_108.76_to_108.76;/other/BL/BB134_3M_2701_m100_108.76_to_108.76_BL
3645;3645;BB134_3M_2701_m100_NM;109.701602;110.037095;;0.335493;BL;Cov;;;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_109.7_to_110.04;/BB/BL/BB134_3M_2701_m100_109.7_to_110.04_BL;/other/BL/BB134_3M_2701_m100_NM_109.18_to_109.7;/other/BL/BB134_3M_2701_m100_109.18_to_109.7_BL
3646;3646;BB134_3M_2701_m100_NM;110.737256;111.865293;;1.128037;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_110.74_to_111.87;/BB/BL/BB134_3M_2701_m100_110.74_to_111.87_BL;/other/BL/BB134_3M_2701_m100_NM_110.04_to_110.74;/other/BL/BB134_3M_2701_m100_110.04_to_110.74_BL
3647;3647;BB134_3M_2701_m100_NM;111.865293;112.108405;;0.243112;BL;B;V;;;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_111.87_to_112.11;/BB/BL/BB134_3M_2701_m100_111.87_to_112.11_BL;/other/BL/BB134_3M_2701_m100_NM_111.87_to_111.87;/other/BL/BB134_3M_2701_m100_111.87_to_111.87_BL
3648;3648;BB134_3M_2701_m100_NM;112.434174;112.842601;;0.408427;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_112.43_to_112.84;/BB/BL/BB134_3M_2701_m100_112.43_to_112.84_BL;/other/BL/BB134_3M_2701_m100_NM_112.11_to_112.43;/other/BL/BB134_3M_2701_m100_112.11_to_112.43_BL
3649;3649;BB134_3M_2701_m100_NM;113.246166;114.315857;;1.069691;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_113.25_to_114.32;/BB/BL/BB134_3M_2701_m100_113.25_to_114.32_BL;/other/BL/BB134_3M_2701_m100_NM_112.84_to_113.25;/other/BL/BB134_3M_2701_m100_112.84_to_113.25_BL
3650;3650;BB134_3M_2701_m100_NM;115.944703;117.524928;;1.580225;BL;Cov;;;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_115.94_to_117.52;/BB/BL/BB134_3M_2701_m100_115.94_to_117.52_BL;/other/BL/BB134_3M_2701_m100_NM_114.32_to_115.94;/other/BL/BB134_3M_2701_m100_114.32_to_115.94_BL
3651;3651;BB134_3M_2701_m100_NM;119.591375;120.753447;;1.162072;BL;Cov;;;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_119.59_to_120.75;/BB/BL/BB134_3M_2701_m100_119.59_to_120.75_BL;/other/BL/BB134_3M_2701_m100_NM_117.52_to_119.59;/other/BL/BB134_3M_2701_m100_117.52_to_119.59_BL
3652;3652;BB134_3M_2701_m100_NM;121.74048;123.238046;;1.497566;BL;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/BL/BB134_3M_2701_m100_NM_121.74_to_123.24;/BB/BL/BB134_3M_2701_m100_121.74_to_123.24_BL;/other/BL/BB134_3M_2701_m100_NM_120.75_to_121.74;/other/BL/BB134_3M_2701_m100_120.75_to_121.74_BL
3653;3653;BB134_3M_2701_m100_NM;123.899309;125.051657;;1.152348;EXP;Cov;;;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/EXP/BB134_3M_2701_m100_NM_123.9_to_125.05;/BB/EXP/BB134_3M_2701_m100_123.9_to_125.05_EXP;/other/EXP/BB134_3M_2701_m100_NM_123.24_to_123.9;/other/EXP/BB134_3M_2701_m100_123.24_to_123.9_EXP
3654;3654;BB134_3M_2701_m100_NM;125.610814;127.813403;;2.202589;EXP;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/EXP/BB134_3M_2701_m100_NM_125.61_to_127.81;/BB/EXP/BB134_3M_2701_m100_125.61_to_127.81_EXP;/other/EXP/BB134_3M_2701_m100_NM_125.05_to_125.61;/other/EXP/BB134_3M_2701_m100_125.05_to_125.61_EXP
3655;3655;BB134_3M_2701_m100_NM;128.207244;130.059753;;1.852509;EXP;M;;;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;134;;;m100;/BB/EXP/BB134_3M_2701_m100_NM_128.21_to_130.06;/BB/EXP/BB134_3M_2701_m100_128.21_to_130.06_EXP;/other/EXP/BB134_3M_2701_m100_NM_127.81_to_128.21;/other/EXP/BB134_3M_2701_m100_127.81_to_128.21_EXP
